File Format, WaveformXYValues
Format Version, 1
Instrument, N1045A,04F,LOJ
SwVersion, A.06.71.21
SerialNumber, MY56260108
Date, 11/19/2023 02:27:18 GMT+08:00

Source Name, Channel 1A

Points, 2048
Signal Type, Unspecified
Channel Bandwidth, 2E+10
Channel Noise, 6.66857143682292E-05
X Units, Second
Y Units, Volt
Data, 
1.73636E-07, -0.000419054790793119
1.73637953125E-07, -0.000162617066663845
1.7363990625E-07, -0.000102832497454047
1.73641859375E-07, -0.000175318704185411
1.736438125E-07, -0.000471527358281041
1.73645765625E-07, -0.000141014777051663
1.7364771875E-07, -0.000147029890424574
1.73649671875E-07, -0.00028576242472476
1.73651625E-07, 9.84919313287401E-05
1.73653578125E-07, -2.95371769983004E-05
1.7365553125E-07, 6.5766373658691E-05
1.73657484375E-07, -0.000137116936055262
1.736594375E-07, -0.000252285098621291
1.73661390625E-07, -0.000269845464719332
1.7366334375E-07, -0.000598160560485894
1.73665296875E-07, -0.000305762727137176
1.7366725E-07, -0.000415301025177782
1.73669203125E-07, -0.000632826023542796
1.7367115625E-07, -0.000100926237870511
1.73673109375E-07, 2.72352765722773E-05
1.736750625E-07, -6.97518069078332E-05
1.73677015625E-07, -0.000466111485639171
1.7367896875E-07, -0.00040279347707433
1.73680921875E-07, -0.000185202271310379
1.73682875E-07, -0.000236681093447845
1.73684828125E-07, -0.000265708771777126
1.7368678125E-07, -0.000194117565633252
1.73688734375E-07, -0.000299234972926223
1.736906875E-07, -0.000365975182018706
1.73692640625E-07, 7.50451378480159E-06
1.7369459375E-07, -0.000288342386002512
1.73696546875E-07, -0.000287308489992916
1.736985E-07, -0.00038725298921218
1.73700453125E-07, -0.000474848834522789
1.7370240625E-07, -0.000239181506880503
1.73704359375E-07, -8.25428048244992E-05
1.737063125E-07, -0.0002434603124515
1.73708265625E-07, -0.000411753218476335
1.7371021875E-07, -0.00011698991889481
1.73712171875E-07, -0.00052836876761822
1.73714125E-07, -0.000373074705735289
1.73716078125E-07, -0.000376343817531249
1.7371803125E-07, -0.000378053676890343
1.73719984375E-07, -0.000343848556896117
1.737219375E-07, -0.000267485064472503
1.73723890625E-07, -0.000396475123189359
1.7372584375E-07, -0.000566305587367058
1.73727796875E-07, -0.000207633795787572
1.7372975E-07, -0.000643933940126738
1.73731703125E-07, -0.000587184402778292
1.7373365625E-07, -0.000744346209064204
1.73735609375E-07, -0.000596373170689702
1.737375625E-07, -0.000609367457243233
1.73739515625E-07, -0.000686591866490599
1.7374146875E-07, -0.000661312835169695
1.73743421875E-07, -0.000649867302632857
1.73745375E-07, -0.000819188057778998
1.73747328125E-07, -0.000868815383188243
1.7374928125E-07, -0.000557922050067072
1.73751234375E-07, -0.000849803487080857
1.737531875E-07, -0.000922042696629079
1.73755140625E-07, -0.000953427712569586
1.7375709375E-07, -0.00130913982228801
1.73759046875E-07, -0.00113638525809803
1.73761E-07, -0.000896987847753284
1.73762953125E-07, -0.00127083293184351
1.7376490625E-07, -0.00124925228633467
1.73766859375E-07, -0.00114553548209382
1.737688125E-07, -0.00137309657328438
1.73770765625E-07, -0.00151254508477739
1.7377271875E-07, -0.00146699111994286
1.73774671875E-07, -0.00124433892642543
1.73776625E-07, -0.00134683492349783
1.73778578125E-07, -0.00152162508273335
1.7378053125E-07, -0.00166465451928794
1.73782484375E-07, -0.00163097145696397
1.737844375E-07, -0.00170837018003981
1.73786390625E-07, -0.00189503645042657
1.7378834375E-07, -0.00198691816005103
1.73790296875E-07, -0.00226764471945248
1.7379225E-07, -0.00205777212903899
1.73794203125E-07, -0.00223309502703713
1.7379615625E-07, -0.00233678855325637
1.73798109375E-07, -0.00187586495713869
1.738000625E-07, -0.00172372689998787
1.73802015625E-07, -0.00219852456990201
1.7380396875E-07, -0.00249314424718238
1.73805921875E-07, -0.0027191820297331
1.73807875E-07, -0.00216868308803533
1.73809828125E-07, -0.00283776813569848
1.7381178125E-07, -0.00336191207673655
1.73813734375E-07, -0.00254064760000387
1.738156875E-07, -0.00269631828974833
1.73817640625E-07, -0.00240354013050214
