File Format, WaveformXYValues
Format Version, 1
Instrument, N1045A,04F,LOJ
SwVersion, A.06.71.21
SerialNumber, MY56260108
Date, 11/19/2023 02:28:48 GMT+08:00

Source Name, Channel 1A

Points, 2048
Signal Type, Unspecified
Channel Bandwidth, 2E+10
Channel Noise, 6.66857143682292E-05
X Units, Second
Y Units, Volt
Data, 
1.73636E-07, -6.12640040171931E-05
1.73637953125E-07, -0.000670304778416144
1.7363990625E-07, -0.00037824672399081
1.73641859375E-07, -0.000813294818106431
1.736438125E-07, -0.000506345953786445
1.73645765625E-07, -0.000600765670226817
1.7364771875E-07, -0.000308921135398612
1.73649671875E-07, -0.000415448957653314
1.73651625E-07, -0.000282941701081209
1.73653578125E-07, -0.000574289432627547
1.7365553125E-07, -0.000520572726580208
1.73657484375E-07, -0.000853111521530967
1.736594375E-07, -0.000547804169384047
1.73661390625E-07, -0.000293579451194848
1.7366334375E-07, -0.000308837005372641
1.73665296875E-07, -0.000674192600565469
1.7366725E-07, -0.000691142507820463
1.73669203125E-07, -0.000828408806528655
1.7367115625E-07, -0.00032823263874401
1.73673109375E-07, -0.000585521372044386
1.736750625E-07, -0.000554475734170664
1.73677015625E-07, -0.000683471270608305
1.7367896875E-07, -0.000840109037386968
1.73680921875E-07, -0.000492468167265518
1.73682875E-07, -0.000764635187473465
1.73684828125E-07, -0.000750299467747857
1.7368678125E-07, -0.000748876689223628
1.73688734375E-07, -0.000455363022237933
1.736906875E-07, -0.000564419648806578
1.73692640625E-07, -0.000389533797496031
1.7369459375E-07, -0.000414568656829431
1.73696546875E-07, -0.000785091451316159
1.736985E-07, -0.000651791508916723
1.73700453125E-07, -0.000895148852958372
1.7370240625E-07, -0.00078525222424193
1.73704359375E-07, -0.000431256035965035
1.737063125E-07, -0.00104342660703585
1.73708265625E-07, -0.00116428520520285
1.7371021875E-07, -0.000961573355993396
1.73712171875E-07, -0.00114697793724657
1.73714125E-07, -0.000920945181594318
1.73716078125E-07, -0.000930227619527305
1.7371803125E-07, -0.00109291855619234
1.73719984375E-07, -0.000474063491817731
1.737219375E-07, -0.000755987696012122
1.73723890625E-07, -0.000777918772244274
1.7372584375E-07, -0.000802484805975081
1.73727796875E-07, -0.00126440431219156
1.7372975E-07, -0.000930177220521573
1.73731703125E-07, -0.00123030220712584
1.7373365625E-07, -0.00130493537168785
1.73735609375E-07, -0.00105210367030081
1.737375625E-07, -0.000675933756151834
1.73739515625E-07, -0.00153770078555909
1.7374146875E-07, -0.00106360399338631
1.73743421875E-07, -0.00149765910791555
1.73745375E-07, -0.00127567795980327
1.73747328125E-07, -0.00143579593224471
1.7374928125E-07, -0.00153792020909215
1.73751234375E-07, -0.00147510480428452
1.737531875E-07, -0.00106958240755787
1.73755140625E-07, -0.00167386173422792
1.7375709375E-07, -0.00172788784898901
1.73759046875E-07, -0.0016858356760821
1.73761E-07, -0.00169599327435326
1.73762953125E-07, -0.00182975892613604
1.7376490625E-07, -0.00157096961072613
1.73766859375E-07, -0.00198397055724548
1.737688125E-07, -0.00189415699790881
1.73770765625E-07, -0.00186681523945201
1.7377271875E-07, -0.00183479539675646
1.73774671875E-07, -0.0016455310621414
1.73776625E-07, -0.00220987672829331
1.73778578125E-07, -0.00213753334034292
1.7378053125E-07, -0.00203123782657785
1.73782484375E-07, -0.00246652881231406
1.737844375E-07, -0.00240831081745695
1.73786390625E-07, -0.00216537975683098
1.7378834375E-07, -0.00234624880307341
1.73790296875E-07, -0.00283361979547681
1.7379225E-07, -0.00226477770283182
1.73794203125E-07, -0.00288049380003045
1.7379615625E-07, -0.00318540297817433
1.73798109375E-07, -0.00240294907360072
1.738000625E-07, -0.00325597482715349
1.73802015625E-07, -0.00255933913278185
1.7380396875E-07, -0.00266738169575561
1.73805921875E-07, -0.0027871395700562
1.73807875E-07, -0.00292673914002584
1.73809828125E-07, -0.00326174036172481
1.7381178125E-07, -0.0030730730581137
1.73813734375E-07, -0.00319742177649066
1.738156875E-07, -0.00358264477429369
1.73817640625E-07, -0.00355604163926159
1.7381959375E-07, -0.00371946453767704
