File Format, WaveformXYValues
Format Version, 1
Instrument, N1045A,04F,LOJ
SwVersion, A.06.71.21
SerialNumber, MY56260108
Date, 11/19/2023 02:28:03 GMT+08:00

Source Name, Channel 1A

Points, 2048
Signal Type, Unspecified
Channel Bandwidth, 2E+10
Channel Noise, 6.66857143682292E-05
X Units, Second
Y Units, Volt
Data, 
1.73636E-07, -0.000544188970977979
1.73637953125E-07, -0.0011028751355677
1.7363990625E-07, -0.00115766886866245
1.73641859375E-07, -0.00125952313213052
1.736438125E-07, -0.00184109865313413
1.73645765625E-07, -0.000981077653306232
1.7364771875E-07, -0.000765481949771111
1.73649671875E-07, -0.000385992140793352
1.73651625E-07, -0.00171180027665641
1.73653578125E-07, -0.0013820555561656
1.7365553125E-07, -0.000264906353310832
1.73657484375E-07, -0.000131495967690342
1.736594375E-07, -0.00160597606422629
1.73661390625E-07, -0.000794015674956287
1.7366334375E-07, -0.00141113072904471
1.73665296875E-07, -0.000577597034788784
1.7366725E-07, -0.00109173617081315
1.73669203125E-07, -0.000636421798175871
1.7367115625E-07, -0.000128115104435968
1.73673109375E-07, -8.60061026978038E-05
1.736750625E-07, -0.000744916791650864
1.73677015625E-07, -0.00136386658451494
1.7367896875E-07, -0.00180902822179135
1.73680921875E-07, 0.000471706965617249
1.73682875E-07, -0.0008961896753818
1.73684828125E-07, -0.00129277278737291
1.7368678125E-07, -0.000144140035513802
1.73688734375E-07, -0.00112625794886458
1.736906875E-07, -0.000257357525101785
1.73692640625E-07, -0.00180455756234603
1.7369459375E-07, -0.000478814102274348
1.73696546875E-07, -0.000656638933664791
1.736985E-07, 8.50234846121314E-05
1.73700453125E-07, -0.0017054220745275
1.7370240625E-07, -0.00089238765006481
1.73704359375E-07, -0.00035013075059474
1.737063125E-07, -0.000477248743717368
1.73708265625E-07, -0.00030906560674143
1.7371021875E-07, -0.000411584818717151
1.73712171875E-07, 0.00032773151770913
1.73714125E-07, -0.000843281222242286
1.73716078125E-07, -0.000913310292787561
1.7371803125E-07, -0.000132465971733476
1.73719984375E-07, 0.000130930607978977
1.737219375E-07, -0.000483665204314132
1.73723890625E-07, -0.00145582915880815
1.7372584375E-07, -0.00102484974625519
1.73727796875E-07, -0.00116093575565636
1.7372975E-07, -0.00134332792782445
1.73731703125E-07, -0.00118851533030448
1.7373365625E-07, -0.00113896057656876
1.73735609375E-07, -0.00129973140181902
1.737375625E-07, -0.00105754972172243
1.73739515625E-07, -0.00132729804442156
1.7374146875E-07, -0.00111803679260149
1.73743421875E-07, -0.00118302132748404
1.73745375E-07, -0.00115982779460126
1.73747328125E-07, -0.00123090101951622
1.7374928125E-07, -0.0012918637276129
1.73751234375E-07, -0.00130096331735758
1.737531875E-07, -0.00166055381430642
1.73755140625E-07, -0.00157697653724052
1.7375709375E-07, -0.00134610164020102
1.73759046875E-07, -0.00148649858700702
1.73761E-07, -0.00153356730797375
1.73762953125E-07, -0.00201645603051442
1.7376490625E-07, -0.0017216706067975
1.73766859375E-07, -0.00193283000593718
1.737688125E-07, -0.00195529481222217
1.73770765625E-07, -0.00202131040440742
1.7377271875E-07, -0.0016251344416289
1.73774671875E-07, -0.0019391801194125
1.73776625E-07, -0.00203913813643572
1.73778578125E-07, -0.00219544971731348
1.7378053125E-07, -0.00178626188654534
1.73782484375E-07, -0.00190404671052332
1.737844375E-07, -0.00240709158571165
1.73786390625E-07, -0.00181660506397266
1.7378834375E-07, -0.0022574011956432
1.73790296875E-07, -0.00280610537894792
1.7379225E-07, -0.00232175312353744
1.73794203125E-07, -0.00272122942470353
1.7379615625E-07, -0.00241256712824028
1.73798109375E-07, -0.00299768242832974
1.738000625E-07, -0.00252240277028061
1.73802015625E-07, -0.00266173985494535
1.7380396875E-07, -0.00289063188275767
1.73805921875E-07, -0.00268698182919516
1.73807875E-07, -0.00284270322019635
1.73809828125E-07, -0.00279847961674797
1.7381178125E-07, -0.00330536184238342
1.73813734375E-07, -0.00299411948492962
1.738156875E-07, -0.00285829080634125
1.73817640625E-07, -0.00323045694711095
1.7381959375E-07, -0.00348352660446048
