File Format, WaveformXYValues
Format Version, 1
Instrument, N1045A,04F,LOJ
SwVersion, A.06.71.21
SerialNumber, MY56260108
Date, 11/19/2023 02:27:48 GMT+08:00

Source Name, Channel 1A

Points, 2048
Signal Type, Unspecified
Channel Bandwidth, 2E+10
Channel Noise, 6.66857143682292E-05
X Units, Second
Y Units, Volt
Data, 
1.73636E-07, -0.000470281238403515
1.73637953125E-07, -0.000555408656221469
1.7363990625E-07, -0.00061188307584475
1.73641859375E-07, -0.000456526731870881
1.736438125E-07, -0.000553690909974016
1.73645765625E-07, -0.000721517465686108
1.7364771875E-07, -0.000440956436300717
1.73649671875E-07, -0.000471805752472973
1.73651625E-07, -0.000388660598074132
1.73653578125E-07, -0.000339125666403944
1.7365553125E-07, -0.000385146496821686
1.73657484375E-07, -0.000366124507685273
1.736594375E-07, -0.000576515167664471
1.73661390625E-07, -0.000533391664217214
1.7366334375E-07, -0.000513317926634743
1.73665296875E-07, -0.000395867269449649
1.7366725E-07, -0.000955910679519325
1.73669203125E-07, -0.000375946550294293
1.7367115625E-07, -0.000447488970795325
1.73673109375E-07, -0.000543555833512557
1.736750625E-07, -0.000613267455456024
1.73677015625E-07, -0.000852641253803384
1.7367896875E-07, -0.000581764379898839
1.73680921875E-07, -0.000350882138429864
1.73682875E-07, -0.000567355657157177
1.73684828125E-07, -0.000539747016844617
1.7368678125E-07, -0.000432960568202885
1.73688734375E-07, -0.000372146734337187
1.736906875E-07, -0.000405459387657394
1.73692640625E-07, -0.000535799493953334
1.7369459375E-07, -0.000394895714258957
1.73696546875E-07, -0.000605736950083582
1.736985E-07, -0.000438898550082654
1.73700453125E-07, -0.000501382814968735
1.7370240625E-07, -0.000468251926939176
1.73704359375E-07, -0.000367451521601108
1.737063125E-07, -0.000638600855372087
1.73708265625E-07, -0.000395988388484232
1.7371021875E-07, -0.000621037262928665
1.73712171875E-07, -0.000700735115556944
1.73714125E-07, -0.000575322456285034
1.73716078125E-07, -0.000762869579161798
1.7371803125E-07, -0.000894235259672338
1.73719984375E-07, -0.000613416027252526
1.737219375E-07, -0.000623063885228589
1.73723890625E-07, -0.000701938942290341
1.7372584375E-07, -0.000797021531508347
1.73727796875E-07, -0.00082762796096836
1.7372975E-07, -0.000799263104219397
1.73731703125E-07, -0.000784193584076606
1.7373365625E-07, -0.000964400355493224
1.73735609375E-07, -0.000458163913341428
1.737375625E-07, -0.00100278523372918
1.73739515625E-07, -0.00104169342165816
1.7374146875E-07, -0.000820208208181534
1.73743421875E-07, -0.000846499759439949
1.73745375E-07, -0.00101818716631413
1.73747328125E-07, -0.00097703184563948
1.7374928125E-07, -0.00130363265411137
1.73751234375E-07, -0.000927117962899205
1.737531875E-07, -0.00146848732300304
1.73755140625E-07, -0.00114530118268868
1.7375709375E-07, -0.00108849429546736
1.73759046875E-07, -0.0014143733287408
1.73761E-07, -0.000873707590134031
1.73762953125E-07, -0.00114405317280742
1.7376490625E-07, -0.00158509167023763
1.73766859375E-07, -0.00150215344245585
1.737688125E-07, -0.00150367871803263
1.73770765625E-07, -0.00211738286608116
1.7377271875E-07, -0.00105824352194901
1.73774671875E-07, -0.00231060765268043
1.73776625E-07, -0.000895148173462327
1.73778578125E-07, -0.00158782515394465
1.7378053125E-07, -0.00152886213147896
1.73782484375E-07, -0.000697495455252476
1.737844375E-07, -0.00303267592536401
1.73786390625E-07, -0.00206332333680004
1.7378834375E-07, -0.00240397489158812
1.73790296875E-07, -0.0028062290041682
1.7379225E-07, -0.00243693924560328
1.73794203125E-07, -0.00186815616596011
1.7379615625E-07, -0.002080970696733
1.73798109375E-07, -0.00227960502847493
1.738000625E-07, -0.00259822221029423
1.73802015625E-07, -0.00399543294442556
1.7380396875E-07, -0.00167509825475354
1.73805921875E-07, -0.00226299142476224
1.73807875E-07, -0.00313741686199977
1.73809828125E-07, -0.002340629316937
1.7381178125E-07, -0.0024637036966037
1.73813734375E-07, -0.00333040716816934
1.738156875E-07, -0.00252102439892146
1.73817640625E-07, -0.00272772911170407
1.7381959375E-07, -0.00360112476813274
