File Format, WaveformXYValues
Format Version, 1
Instrument, N1045A,04F,LOJ
SwVersion, A.06.71.21
SerialNumber, MY56260108
Date, 11/19/2023 02:30:33 GMT+08:00

Source Name, Channel 1A

Points, 2048
Signal Type, Unspecified
Channel Bandwidth, 2E+10
Channel Noise, 6.66857143682292E-05
X Units, Second
Y Units, Volt
Data, 
1.73636E-07, -0.000373538562241757
1.73637953125E-07, -0.000399893539701647
1.7363990625E-07, -0.000265572348986359
1.73641859375E-07, 0.000269925850506758
1.736438125E-07, -0.000425703431987848
1.73645765625E-07, -0.000339662358494165
1.7364771875E-07, -0.000303902409285254
1.73649671875E-07, -0.000386236060901239
1.73651625E-07, -0.000539493089391536
1.73653578125E-07, -0.000492922777565418
1.7365553125E-07, 9.12669770305422E-06
1.73657484375E-07, -0.000231310347661832
1.736594375E-07, -0.00047651685481317
1.73661390625E-07, 3.66382004078122E-05
1.7366334375E-07, -0.000647298120460902
1.73665296875E-07, -7.28306548242056E-05
1.7366725E-07, -0.000458014549740051
1.73669203125E-07, -0.000598476004266851
1.7367115625E-07, -0.00100143612693753
1.73673109375E-07, -0.000694153861814442
1.736750625E-07, -0.000365676759917127
1.73677015625E-07, -0.000295006373847918
1.7367896875E-07, -0.000458928233578717
1.73680921875E-07, -0.000286617775210375
1.73682875E-07, -0.00057306126406557
1.73684828125E-07, -0.000514738283369732
1.7368678125E-07, -0.000378733748919552
1.73688734375E-07, -0.000943246421350672
1.736906875E-07, -0.000450509261883897
1.73692640625E-07, -0.000301524885759632
1.7369459375E-07, -0.00033198165647785
1.73696546875E-07, -0.000765577125323535
1.736985E-07, -0.000731591577481632
1.73700453125E-07, -0.000888766060270813
1.7370240625E-07, -0.000661023427267979
1.73704359375E-07, -4.65151187826798E-05
1.737063125E-07, -0.0011196123669854
1.73708265625E-07, -0.000657943464883621
1.7371021875E-07, -0.00116503393259567
1.73712171875E-07, -0.000465975739896142
1.73714125E-07, -0.000389727229596103
1.73716078125E-07, -0.000560280942681616
1.7371803125E-07, -0.000494269573321188
1.73719984375E-07, -0.000898038889705714
1.737219375E-07, -0.000645407890855949
1.73723890625E-07, -0.00106988182197091
1.7372584375E-07, -0.000661292924941908
1.73727796875E-07, -0.000791821303387159
1.7372975E-07, -0.00116242641535155
1.73731703125E-07, -0.000737024494088132
1.7373365625E-07, -0.00113510485430853
1.73735609375E-07, -0.00118294368272498
1.737375625E-07, -0.000965000197125856
1.73739515625E-07, -0.00120098092977213
1.7374146875E-07, -0.00118301696029468
1.73743421875E-07, -0.00119274835083105
1.73745375E-07, -0.0015069729735756
1.73747328125E-07, -0.00158645170308224
1.7374928125E-07, -0.00158717779471356
1.73751234375E-07, -0.00120723370287823
1.737531875E-07, -0.00135547928783774
1.73755140625E-07, -0.0011655768997703
1.7375709375E-07, -0.0015741706652605
1.73759046875E-07, -0.0014391933569528
1.73761E-07, -0.00105089195446089
1.73762953125E-07, -0.00125720163637185
1.7376490625E-07, -0.0017945977632858
1.73766859375E-07, -0.00137741724746209
1.737688125E-07, -0.00193067365342251
1.73770765625E-07, -0.00225357907041011
1.7377271875E-07, -0.0017082248332966
1.73774671875E-07, -0.00201019150500299
1.73776625E-07, -0.00190529902307313
1.73778578125E-07, -0.0020863380692826
1.7378053125E-07, -0.00233768583456486
1.73782484375E-07, -0.00227027480293176
1.737844375E-07, -0.00182952613390368
1.73786390625E-07, -0.00222052124002246
1.7378834375E-07, -0.00252703147683879
1.73790296875E-07, -0.00237174736712236
1.7379225E-07, -0.00255818439997512
1.73794203125E-07, -0.00267826528239918
1.7379615625E-07, -0.00248363745096897
1.73798109375E-07, -0.00309308624648392
1.738000625E-07, -0.00270223477652067
1.73802015625E-07, -0.00251662559588468
1.7380396875E-07, -0.00281986076556144
1.73805921875E-07, -0.00265468638785071
1.73807875E-07, -0.00277791100688935
1.73809828125E-07, -0.00204414458041121
1.7381178125E-07, -0.00239330479465781
1.73813734375E-07, -0.00282164026083752
1.738156875E-07, -0.00322478318345724
1.73817640625E-07, -0.00347097096924564
1.7381959375E-07, -0.00299114944643093
