File Format, WaveformXYValues
Format Version, 1
Instrument, N1045A,04F,LOJ
SwVersion, A.06.71.21
SerialNumber, MY56260108
Date, 11/29/2023 13:16:12 GMT+08:00

Source Name, Channel 1A

Points, 2048
Signal Type, Unspecified
Channel Bandwidth, 2E+10
Channel Noise, 6.66857143682292E-05
X Units, Second
Y Units, Volt
Data, 
1.73636E-07, -0.000857076009017342
1.73637953125E-07, -0.000910053341278319
1.7363990625E-07, -0.000340072721937322
1.73641859375E-07, -0.000799327936810528
1.736438125E-07, -0.000699959933914135
1.73645765625E-07, -0.000686159331127866
1.7364771875E-07, -0.000668531345897211
1.73649671875E-07, -0.000747850237037232
1.73651625E-07, -0.000821650976790677
1.73653578125E-07, -0.000873838788585091
1.7365553125E-07, -0.000913552243304877
1.73657484375E-07, -0.000520406045124304
1.736594375E-07, -0.000864551669999072
1.73661390625E-07, -0.000908078532983067
1.7366334375E-07, -0.000887725270693463
1.73665296875E-07, -0.000682281500636917
1.7366725E-07, -0.000743433655781395
1.73669203125E-07, -0.000959821616548203
1.7367115625E-07, -0.000529239787064794
1.73673109375E-07, -0.00114033132398672
1.736750625E-07, -0.000789343490016908
1.73677015625E-07, -0.000924573874710968
1.7367896875E-07, -0.000776174874582671
1.73680921875E-07, -0.0011337002010327
1.73682875E-07, -0.000687638523500321
1.73684828125E-07, -0.0010173742290481
1.7368678125E-07, -0.000848035369898998
1.73688734375E-07, -0.00100446941710925
1.736906875E-07, -0.00102014824353853
1.73692640625E-07, -0.00110800015188551
1.7369459375E-07, -0.00119524804925625
1.73696546875E-07, -0.00110198980813201
1.736985E-07, -0.0011036837598461
1.73700453125E-07, -0.00104240552827162
1.7370240625E-07, -0.001204319742653
1.73704359375E-07, -0.00113009482470601
1.737063125E-07, -0.00123758813043013
1.73708265625E-07, -0.00107967507172985
1.7371021875E-07, -0.000902581574672585
1.73712171875E-07, -0.00142509431500745
1.73714125E-07, -0.00125660857288522
1.73716078125E-07, -0.000878614322421558
1.7371803125E-07, -0.00111331489635587
1.73719984375E-07, -0.0012926810731721
1.737219375E-07, -0.00126496803291829
1.73723890625E-07, -0.00127105573754499
1.7372584375E-07, -0.00132102373879492
1.73727796875E-07, -0.00115331387779191
1.7372975E-07, -0.00134535590040364
1.73731703125E-07, -0.00104746495898236
1.7373365625E-07, -0.00118333647548561
1.73735609375E-07, -0.00150361455018532
1.737375625E-07, -0.00133064492927501
1.73739515625E-07, -0.00116703833014713
1.7374146875E-07, -0.00114991690434277
1.73743421875E-07, -0.00147850028089999
1.73745375E-07, -0.00140659311381033
1.73747328125E-07, -0.00163710620914073
1.7374928125E-07, -0.00119586975069936
1.73751234375E-07, -0.00125289238807961
1.737531875E-07, -0.0014473459761137
1.73755140625E-07, -0.00122097792933949
1.7375709375E-07, -0.00125158036195559
1.73759046875E-07, -0.00122611481960694
1.73761E-07, -0.00125624393497714
1.73762953125E-07, -0.00141050347058678
1.7376490625E-07, -0.00120087708117864
1.73766859375E-07, -0.00144882770735018
1.737688125E-07, -0.00129080137641054
1.73770765625E-07, -0.00114772599981449
1.7377271875E-07, -0.00124370477499073
1.73774671875E-07, -0.00164983871069421
1.73776625E-07, -0.00161056956724258
1.73778578125E-07, -0.00152699784882118
1.7378053125E-07, -0.00139762271001324
1.73782484375E-07, -0.00164454551394448
1.737844375E-07, -0.00167485664873386
1.73786390625E-07, -0.00145640639191666
1.7378834375E-07, -0.00124655901235845
1.73790296875E-07, -0.00170238309742924
1.7379225E-07, -0.00170433552777301
1.73794203125E-07, -0.00157728540060527
1.7379615625E-07, -0.00129305886280083
1.73798109375E-07, -0.0014891914677408
1.738000625E-07, -0.0021429003809889
1.73802015625E-07, -0.00143716518941458
1.7380396875E-07, -0.00154715429044985
1.73805921875E-07, -0.00155359619129383
1.73807875E-07, -0.00196146016100379
1.73809828125E-07, -0.00192326638016231
1.7381178125E-07, -0.0018124033128644
1.73813734375E-07, -0.0015489978245643
1.738156875E-07, -0.00139788261734657
1.73817640625E-07, -0.0020831121272959
1.7381959375E-07, -0.00163274507376779
