File Format, WaveformXYValues
Format Version, 1
Instrument, N1045A,04F,LOJ
SwVersion, A.06.71.21
SerialNumber, MY56260108
Date, 11/29/2023 13:25:21 GMT+08:00

Source Name, Channel 1A

Points, 2048
Signal Type, Unspecified
Channel Bandwidth, 2E+10
Channel Noise, 6.66857143682292E-05
X Units, Second
Y Units, Volt
Data, 
1.73636E-07, -0.000630883422412627
1.73637953125E-07, -0.000955834916027606
1.7363990625E-07, -0.000797664012570169
1.73641859375E-07, -0.000923841346432931
1.736438125E-07, -0.0011792442545127
1.73645765625E-07, -0.00116272415818912
1.7364771875E-07, -0.00110160684108271
1.73649671875E-07, -0.000967903403649826
1.73651625E-07, -0.00101595870850645
1.73653578125E-07, -0.000886373735400063
1.7365553125E-07, -0.000846422740820407
1.73657484375E-07, -0.000865320298810254
1.736594375E-07, -0.000855335035423903
1.73661390625E-07, -0.00102054677945386
1.7366334375E-07, -0.000896800855519224
1.73665296875E-07, -0.000951275164064145
1.7366725E-07, -0.000966693076180478
1.73669203125E-07, -0.000884794978250658
1.7367115625E-07, -0.000929380460612384
1.73673109375E-07, -0.000976384938389875
1.736750625E-07, -0.000777477025801952
1.73677015625E-07, -0.00127477633462467
1.7367896875E-07, -0.00114334659841742
1.73680921875E-07, -0.00144729607385481
1.73682875E-07, -0.00131732679613911
1.73684828125E-07, -0.00110644536702987
1.7368678125E-07, -0.0015151304176197
1.73688734375E-07, -0.000853482119483891
1.736906875E-07, -0.000997266820765673
1.73692640625E-07, -0.00124239001128184
1.7369459375E-07, -0.00146944841672576
1.73696546875E-07, -0.00098788053608748
1.736985E-07, -0.00110334369708689
1.73700453125E-07, -0.00106208084436129
1.7370240625E-07, -0.00110821097813223
1.73704359375E-07, -0.00125374972312537
1.737063125E-07, -0.0013585391448873
1.73708265625E-07, -0.00105691256840689
1.7371021875E-07, -0.00114526567894085
1.73712171875E-07, -0.00133242198768747
1.73714125E-07, -0.00105360537982434
1.73716078125E-07, -0.00111425538893194
1.7371803125E-07, -0.000917621753795025
1.73719984375E-07, -0.00131142318810587
1.737219375E-07, -0.00132752774719597
1.73723890625E-07, -0.00142762341001447
1.7372584375E-07, -0.00126002526746293
1.73727796875E-07, -0.00117864148494232
1.7372975E-07, -0.00132987209082503
1.73731703125E-07, -0.00137121108540218
1.7373365625E-07, -0.00127480732357798
1.73735609375E-07, -0.00135449309380852
1.737375625E-07, -0.000862374847049443
1.73739515625E-07, -0.00136852241354017
1.7374146875E-07, -0.00122345121138906
1.73743421875E-07, -0.00121309364597083
1.73745375E-07, -0.00141413767315302
1.73747328125E-07, -0.00159886375122969
1.7374928125E-07, -0.0016230576199531
1.73751234375E-07, -0.00123464188715361
1.737531875E-07, -0.00110087214511079
1.73755140625E-07, -0.00179188474778864
1.7375709375E-07, -0.00142763475384666
1.73759046875E-07, -0.00125342071874559
1.73761E-07, -0.00139876362673111
1.73762953125E-07, -0.00160270120168938
1.7376490625E-07, -0.00139736276468015
1.73766859375E-07, -0.00149623095410135
1.737688125E-07, -0.00173197759512485
1.73770765625E-07, -0.00153406010199033
1.7377271875E-07, -0.00170710036547276
1.73774671875E-07, -0.00153210819608787
1.73776625E-07, -0.00139555066816983
1.73778578125E-07, -0.00143807425988039
1.7378053125E-07, -0.00185085971050601
1.73782484375E-07, -0.00174729859285004
1.737844375E-07, -0.00185254199906284
1.73786390625E-07, -0.00156051562082585
1.7378834375E-07, -0.00169201467577186
1.73790296875E-07, -0.0019660954597318
1.7379225E-07, -0.00164866241554346
1.73794203125E-07, -0.00188809143719334
1.7379615625E-07, -0.00190658435227594
1.73798109375E-07, -0.0015187179681976
1.738000625E-07, -0.00229301046507917
1.73802015625E-07, -0.00182025970831716
1.7380396875E-07, -0.00220759320792587
1.73805921875E-07, -0.00220343016151941
1.73807875E-07, -0.00231130131468837
1.73809828125E-07, -0.00266271981567644
1.7381178125E-07, -0.00211115129866137
1.73813734375E-07, -0.00186730288599502
1.738156875E-07, -0.0025174709171376
1.73817640625E-07, -0.0019768670099112
1.7381959375E-07, -0.00232960673635588
