File Format, WaveformXYValues
Format Version, 1
Instrument, N1045A,04F,LOJ
SwVersion, A.06.71.21
SerialNumber, MY56260108
Date, 11/29/2023 14:10:34 GMT+08:00

Source Name, Channel 1A

Points, 2048
Signal Type, Unspecified
Channel Bandwidth, 2E+10
Channel Noise, 6.66857143682292E-05
X Units, Second
Y Units, Volt
Data, 
1.73636E-07, -0.00165960695077304
1.73637953125E-07, -0.0011509461948933
1.7363990625E-07, -0.00217304548185159
1.73641859375E-07, -0.00183792935773769
1.736438125E-07, -0.000936581584041264
1.73645765625E-07, -0.00193846660776354
1.7364771875E-07, -0.00173425683050437
1.73649671875E-07, -0.000987014818383641
1.73651625E-07, -0.00121946284237861
1.73653578125E-07, -0.00178917224981798
1.7365553125E-07, -0.00211609897998229
1.73657484375E-07, -0.00101047690204121
1.736594375E-07, -0.00123577326790136
1.73661390625E-07, -0.00189732133662814
1.7366334375E-07, -0.00138990304030311
1.73665296875E-07, -0.00199949538370231
1.7366725E-07, -0.0016465163230642
1.73669203125E-07, -0.00163369358013422
1.7367115625E-07, -0.00160468404132514
1.73673109375E-07, -0.00160069828009996
1.736750625E-07, -0.00165782957774696
1.73677015625E-07, -0.00143499915682757
1.7367896875E-07, -0.0016639523189083
1.73680921875E-07, -0.00168321861056121
1.73682875E-07, -0.00183349403646425
1.73684828125E-07, -0.00215003206109527
1.7368678125E-07, -0.00188660650725477
1.73688734375E-07, -0.00178456970304823
1.736906875E-07, -0.00175633250813357
1.73692640625E-07, -0.00181737280988285
1.7369459375E-07, -0.00167639846514862
1.73696546875E-07, -0.00155422017760016
1.736985E-07, -0.00182431163774622
1.73700453125E-07, -0.00205753937166017
1.7370240625E-07, -0.00171489775752099
1.73704359375E-07, -0.00159184614352484
1.737063125E-07, -0.00173173950607916
1.73708265625E-07, -0.00142960897920538
1.7371021875E-07, -0.00170781596463411
1.73712171875E-07, -0.00173448335114958
1.73714125E-07, -0.00163739062064913
1.73716078125E-07, -0.00188636637022145
1.7371803125E-07, -0.00171336999175616
1.73719984375E-07, -0.00160439670542226
1.737219375E-07, -0.00190055739681756
1.73723890625E-07, -0.00189239770718195
1.7372584375E-07, -0.00175096937243167
1.73727796875E-07, -0.00177429149426896
1.7372975E-07, -0.00175049465208182
1.73731703125E-07, -0.00183946050932228
1.7373365625E-07, -0.00204188731734714
1.73735609375E-07, -0.00184400568192777
1.737375625E-07, -0.0020683403796316
1.73739515625E-07, -0.00193575351093755
1.7374146875E-07, -0.00240550593906137
1.73743421875E-07, -0.00187189948624649
1.73745375E-07, -0.00197212468905824
1.73747328125E-07, -0.00189989150318906
1.7374928125E-07, -0.00190703695590984
1.73751234375E-07, -0.00205712642768552
1.737531875E-07, -0.00179134456087391
1.73755140625E-07, -0.0016432028764798
1.7375709375E-07, -0.00210790277036914
1.73759046875E-07, -0.00192134317935898
1.73761E-07, -0.00184419641145895
1.73762953125E-07, -0.00198424914743571
1.7376490625E-07, -0.00203673586198863
1.73766859375E-07, -0.00183881314235461
1.737688125E-07, -0.00185493240679984
1.73770765625E-07, -0.00189579771019177
1.7377271875E-07, -0.00202035325140492
1.73774671875E-07, -0.00175082498063219
1.73776625E-07, -0.00191221622510001
1.73778578125E-07, -0.0019544518173028
1.7378053125E-07, -0.00197437322329647
1.73782484375E-07, -0.0018808609422474
1.737844375E-07, -0.00208528548610509
1.73786390625E-07, -0.00192336088787411
1.7378834375E-07, -0.00181046578770516
1.73790296875E-07, -0.0020247401550914
1.7379225E-07, -0.00192384422474983
1.73794203125E-07, -0.00207673511828682
1.7379615625E-07, -0.00207105348744714
1.73798109375E-07, -0.0016877939057296
1.738000625E-07, -0.00197370765973822
1.73802015625E-07, -0.00193589353632595
1.7380396875E-07, -0.00211218627266613
1.73805921875E-07, -0.00210044866247353
1.73807875E-07, -0.00258918127195419
1.73809828125E-07, -0.00207501666294848
1.7381178125E-07, -0.0019493227922872
1.73813734375E-07, -0.00196883205234799
1.738156875E-07, -0.00250845636629835
1.73817640625E-07, -0.00217080988625857
1.7381959375E-07, -0.00211540813650558
