File Format, WaveformXYValues
Format Version, 1
Instrument, N1045A,04F,LOJ
SwVersion, A.06.71.21
SerialNumber, MY56260108
Date, 11/29/2023 14:21:35 GMT+08:00

Source Name, Channel 1A

Points, 2048
Signal Type, Unspecified
Channel Bandwidth, 2E+10
Channel Noise, 6.66857143682292E-05
X Units, Second
Y Units, Volt
Data, 
1.73636E-07, -0.00156804046348933
1.73637953125E-07, -0.00163852446779527
1.7363990625E-07, -0.00173638657381458
1.73641859375E-07, -0.00195182435259475
1.736438125E-07, -0.00146425736709369
1.73645765625E-07, -0.00182598403063975
1.7364771875E-07, -0.00171795167932389
1.73649671875E-07, -0.00190139101620415
1.73651625E-07, -0.00177313038188769
1.73653578125E-07, -0.00177092412872463
1.7365553125E-07, -0.00192289978627615
1.73657484375E-07, -0.00186248557668978
1.736594375E-07, -0.00170161511368669
1.73661390625E-07, -0.00174170996349158
1.7366334375E-07, -0.00206480476721159
1.73665296875E-07, -0.00196603409116456
1.7366725E-07, -0.00200186665395381
1.73669203125E-07, -0.00191741692087863
1.7367115625E-07, -0.00203532916404633
1.73673109375E-07, -0.00161922979833933
1.736750625E-07, -0.00200423239062776
1.73677015625E-07, -0.00190704317153729
1.7367896875E-07, -0.0015778561445451
1.73680921875E-07, -0.00178667963317843
1.73682875E-07, -0.00180545757959493
1.73684828125E-07, -0.00196026093658947
1.7368678125E-07, -0.00184339899068139
1.73688734375E-07, -0.00205183806666467
1.736906875E-07, -0.00175743361493298
1.73692640625E-07, -0.00203116661782431
1.7369459375E-07, -0.00213244965361516
1.73696546875E-07, -0.00192505951460953
1.736985E-07, -0.00181851779463154
1.73700453125E-07, -0.00176622032023952
1.7370240625E-07, -0.00199949184196007
1.73704359375E-07, -0.00182955684526558
1.737063125E-07, -0.00210809501321347
1.73708265625E-07, -0.00187884813999523
1.7371021875E-07, -0.00198917425038614
1.73712171875E-07, -0.00214821109155444
1.73714125E-07, -0.00186331365951443
1.73716078125E-07, -0.00188994269500903
1.7371803125E-07, -0.00194379761112976
1.73719984375E-07, -0.0020233707381092
1.737219375E-07, -0.00199789834920462
1.73723890625E-07, -0.00170424000823374
1.7372584375E-07, -0.00177074044107847
1.73727796875E-07, -0.0019793478344424
1.7372975E-07, -0.00154441482100704
1.73731703125E-07, -0.00248003125049761
1.7373365625E-07, -0.00197391531072785
1.73735609375E-07, -0.00208481261285801
1.737375625E-07, -0.00163437832942072
1.73739515625E-07, -0.00205199729790933
1.7374146875E-07, -0.00212064241122426
1.73743421875E-07, -0.00188092107333463
1.73745375E-07, -0.00189808577697452
1.73747328125E-07, -0.00188498171497913
1.7374928125E-07, -0.00202970901286265
1.73751234375E-07, -0.00219516452757402
1.737531875E-07, -0.00158432016037303
1.73755140625E-07, -0.00224234387307286
1.7375709375E-07, -0.00229501589236638
1.73759046875E-07, -0.0018897860345084
1.73761E-07, -0.00208140882962165
1.73762953125E-07, -0.00214702438927991
1.7376490625E-07, -0.00210856863160738
1.73766859375E-07, -0.00191631149923269
1.737688125E-07, -0.00220785462884874
1.73770765625E-07, -0.0023942238825295
1.7377271875E-07, -0.00271201223352226
1.73774671875E-07, -0.00193441767861894
1.73776625E-07, -0.00219327977657705
1.73778578125E-07, -0.00206199973082846
1.7378053125E-07, -0.00168731257142334
1.73782484375E-07, -0.002465524206722
1.737844375E-07, -0.00217661643558405
1.73786390625E-07, -0.00208654879972647
1.7378834375E-07, -0.00233432376120558
1.73790296875E-07, -0.00229169841937221
1.7379225E-07, -0.00223959428319687
1.73794203125E-07, -0.00215462522155202
1.7379615625E-07, -0.00239159658884089
1.73798109375E-07, -0.00219318973038968
1.738000625E-07, -0.00218581393107263
1.73802015625E-07, -0.00183958443277082
1.7380396875E-07, -0.00197584740739522
1.73805921875E-07, -0.00264447639438807
1.73807875E-07, -0.00201257557095239
1.73809828125E-07, -0.00279289199466359
1.7381178125E-07, -0.00233835569537211
1.73813734375E-07, -0.0023279541196891
1.738156875E-07, -0.00255595126239932
1.73817640625E-07, -0.00244191178615831
1.7381959375E-07, -0.00238737311573729
