File Format, WaveformXYValues
Format Version, 1
Instrument, N1045A,04F,LOJ
SwVersion, A.06.71.21
SerialNumber, MY56260108
Date, 11/29/2023 14:04:56 GMT+08:00

Source Name, Channel 1A

Points, 2048
Signal Type, Unspecified
Channel Bandwidth, 2E+10
Channel Noise, 6.66857143682292E-05
X Units, Second
Y Units, Volt
Data, 
1.73636E-07, -0.00100585286165431
1.73637953125E-07, -0.00205106334985098
1.7363990625E-07, -0.00145316318114328
1.73641859375E-07, -0.00151297424779022
1.736438125E-07, -0.00214235358355029
1.73645765625E-07, -0.00104253950126819
1.7364771875E-07, -0.00166237561744025
1.73649671875E-07, -0.00142602566232613
1.73651625E-07, -0.00174416852490705
1.73653578125E-07, -0.00159228816984698
1.7365553125E-07, -0.00128663121160886
1.73657484375E-07, -0.00153109726302938
1.736594375E-07, -0.00178405189330356
1.73661390625E-07, -0.00162109949885147
1.7366334375E-07, -0.00178847275006809
1.73665296875E-07, -0.0019976222872771
1.7366725E-07, -0.00159238204240576
1.73669203125E-07, -0.00164683988570432
1.7367115625E-07, -0.00189015969925476
1.73673109375E-07, -0.00171447990823766
1.736750625E-07, -0.00186712085249043
1.73677015625E-07, -0.00188795821516245
1.7367896875E-07, -0.00163695361001833
1.73680921875E-07, -0.00142980782122226
1.73682875E-07, -0.00163087748991938
1.73684828125E-07, -0.00169957888874563
1.7368678125E-07, -0.0016988290187409
1.73688734375E-07, -0.00171928151555321
1.736906875E-07, -0.00167403872869501
1.73692640625E-07, -0.00181532112208339
1.7369459375E-07, -0.00152440014742922
1.73696546875E-07, -0.0017763506452743
1.736985E-07, -0.0016375530799745
1.73700453125E-07, -0.00137818633544613
1.7370240625E-07, -0.00159962655897772
1.73704359375E-07, -0.0016473879548649
1.737063125E-07, -0.00183010369086723
1.73708265625E-07, -0.00146000461845039
1.7371021875E-07, -0.00160646747179192
1.73712171875E-07, -0.00164530091860394
1.73714125E-07, -0.00161748625172199
1.73716078125E-07, -0.00171567209357005
1.7371803125E-07, -0.00175495384324399
1.73719984375E-07, -0.00152699621970561
1.737219375E-07, -0.00138982862851955
1.73723890625E-07, -0.00171189110387416
1.7372584375E-07, -0.00178133182704258
1.73727796875E-07, -0.00152806214695544
1.7372975E-07, -0.00180106133551904
1.73731703125E-07, -0.0015345182514428
1.7373365625E-07, -0.00159962310551986
1.73735609375E-07, -0.00198557312406422
1.737375625E-07, -0.00183987743571395
1.73739515625E-07, -0.00178953399479584
1.7374146875E-07, -0.00154696287605646
1.73743421875E-07, -0.00176123208158212
1.73745375E-07, -0.00187325246117789
1.73747328125E-07, -0.00196840203446739
1.7374928125E-07, -0.00197201597209513
1.73751234375E-07, -0.00169451416886227
1.737531875E-07, -0.00199220939989132
1.73755140625E-07, -0.00170167761607876
1.7375709375E-07, -0.00187845710209437
1.73759046875E-07, -0.00160382755469708
1.73761E-07, -0.00122106448755341
1.73762953125E-07, -0.00228347471431513
1.7376490625E-07, -0.00179985107259868
1.73766859375E-07, -0.00187202261543809
1.737688125E-07, -0.00181769055499262
1.73770765625E-07, -0.00195765960524019
1.7377271875E-07, -0.00225238529933406
1.73774671875E-07, -0.00182820683712492
1.73776625E-07, -0.00169783854231586
1.73778578125E-07, -0.00204639882419206
1.7378053125E-07, -0.00158988867795936
1.73782484375E-07, -0.00178364599962157
1.737844375E-07, -0.001951723563037
1.73786390625E-07, -0.00218882834548122
1.7378834375E-07, -0.00144773884568876
1.73790296875E-07, -0.00186269396339568
1.7379225E-07, -0.00181762822377577
1.73794203125E-07, -0.00216115720747458
1.7379615625E-07, -0.00196371836517926
1.73798109375E-07, -0.00172763602155702
1.738000625E-07, -0.00197303980761374
1.73802015625E-07, -0.0019345815709014
1.7380396875E-07, -0.00173059052978952
1.73805921875E-07, -0.00188357157737109
1.73807875E-07, -0.00220005150685448
1.73809828125E-07, -0.00266031411613067
1.7381178125E-07, -0.00146291851948613
1.73813734375E-07, -0.00203834287884743
1.738156875E-07, -0.00203985952968
1.73817640625E-07, -0.00231508364503277
1.7381959375E-07, -0.0024799525971332
