File Format, WaveformXYValues
Format Version, 1
Instrument, N1045A,04F,LOJ
SwVersion, A.06.71.21
SerialNumber, MY56260108
Date, 11/29/2023 14:31:51 GMT+08:00

Source Name, Channel 1A

Points, 2048
Signal Type, Unspecified
Channel Bandwidth, 2E+10
Channel Noise, 6.66857143682292E-05
X Units, Second
Y Units, Volt
Data, 
1.73636E-07, -0.00141568943969218
1.73637953125E-07, -0.00163494137681043
1.7363990625E-07, -0.00125733565853523
1.73641859375E-07, -0.00136151511960926
1.736438125E-07, -0.00152946656032806
1.73645765625E-07, -0.00188530259035573
1.7364771875E-07, -0.00168483390200315
1.73649671875E-07, -0.00182527271348381
1.73651625E-07, -0.00178349551771686
1.73653578125E-07, -0.00120156043438243
1.7365553125E-07, -0.00153195619696649
1.73657484375E-07, -0.00171112625285208
1.736594375E-07, -0.00151117273083092
1.73661390625E-07, -0.00138376375930186
1.7366334375E-07, -0.00137104051205123
1.73665296875E-07, -0.0013017791641372
1.7366725E-07, -0.00148488699818685
1.73669203125E-07, -0.00167505959475766
1.7367115625E-07, -0.00170010149633536
1.73673109375E-07, -0.00142210934184132
1.736750625E-07, -0.00142701637694859
1.73677015625E-07, -0.00153792602183639
1.7367896875E-07, -0.00161370933079103
1.73680921875E-07, -0.0017946700172372
1.73682875E-07, -0.00161783524816759
1.73684828125E-07, -0.0018918976118941
1.7368678125E-07, -0.00165786466874801
1.73688734375E-07, -0.00166755122312379
1.736906875E-07, -0.00193398320380447
1.73692640625E-07, -0.00145559601944266
1.7369459375E-07, -0.0016345535367569
1.73696546875E-07, -0.00149830272145081
1.736985E-07, -0.0018797089457841
1.73700453125E-07, -0.00190597151772834
1.7370240625E-07, -0.00171997226690566
1.73704359375E-07, -0.00186424357822183
1.737063125E-07, -0.00158546360504581
1.73708265625E-07, -0.00163578896763292
1.7371021875E-07, -0.00200478581882512
1.73712171875E-07, -0.00207706001498938
1.73714125E-07, -0.00168312502466618
1.73716078125E-07, -0.00153343307966548
1.7371803125E-07, -0.00199230252515252
1.73719984375E-07, -0.00185152101449522
1.737219375E-07, -0.00170491547460128
1.73723890625E-07, -0.00184652195414443
1.7372584375E-07, -0.00168850698778371
1.73727796875E-07, -0.00149378284533556
1.7372975E-07, -0.00182043840247661
1.73731703125E-07, -0.00190590664922495
1.7373365625E-07, -0.00190942916235219
1.73735609375E-07, -0.00187006741344167
1.737375625E-07, -0.00199714869589333
1.73739515625E-07, -0.00150290801226566
1.7374146875E-07, -0.00179772291666242
1.73743421875E-07, -0.00206616480519375
1.73745375E-07, -0.00197070243267415
1.73747328125E-07, -0.00174406332456946
1.7374928125E-07, -0.0022591026026268
1.73751234375E-07, -0.00184953345218941
1.737531875E-07, -0.00181897220403452
1.73755140625E-07, -0.00177843730082282
1.7375709375E-07, -0.00221527731351075
1.73759046875E-07, -0.00161655599616728
1.73761E-07, -0.0016202346317378
1.73762953125E-07, -0.00193479279544812
1.7376490625E-07, -0.00203596950646647
1.73766859375E-07, -0.00153237155686703
1.737688125E-07, -0.00190186722692945
1.73770765625E-07, -0.00207304217960101
1.7377271875E-07, -0.00197574745073636
1.73774671875E-07, -0.00180849493516442
1.73776625E-07, -0.00186184538539637
1.73778578125E-07, -0.00171254337697407
1.7378053125E-07, -0.00208509159755022
1.73782484375E-07, -0.00184169098125375
1.737844375E-07, -0.0018683227162964
1.73786390625E-07, -0.00195059040924057
1.7378834375E-07, -0.00182438568014124
1.73790296875E-07, -0.00214644513884607
1.7379225E-07, -0.00218484355974102
1.73794203125E-07, -0.00161826430402121
1.7379615625E-07, -0.00211276940154848
1.73798109375E-07, -0.00160083009619419
1.738000625E-07, -0.00191627072966277
1.73802015625E-07, -0.0017855479656863
1.7380396875E-07, -0.00212976536820614
1.73805921875E-07, -0.00182671290338795
1.73807875E-07, -0.002133202279081
1.73809828125E-07, -0.00210459536571834
1.7381178125E-07, -0.00224202992583061
1.73813734375E-07, -0.00207028748409036
1.738156875E-07, -0.00217463311682314
1.73817640625E-07, -0.00203020562625033
1.7381959375E-07, -0.00232509647536059
