File Format, WaveformXYValues
Format Version, 1
Instrument, N1045A,04F,LOJ
SwVersion, A.06.71.21
SerialNumber, MY56260108
Date, 11/29/2023 13:55:39 GMT+08:00

Source Name, Channel 1A

Points, 2048
Signal Type, Unspecified
Channel Bandwidth, 2E+10
Channel Noise, 6.66857143682292E-05
X Units, Second
Y Units, Volt
Data, 
1.73636E-07, -0.000650597164093804
1.73637953125E-07, -0.000823591551755884
1.7363990625E-07, -0.000902384279911899
1.73641859375E-07, -0.00106406809269564
1.736438125E-07, -0.00116329475760203
1.73645765625E-07, -0.000798149237145561
1.7364771875E-07, -0.00113032189047808
1.73649671875E-07, -0.000934082131042626
1.73651625E-07, -0.000996906119464345
1.73653578125E-07, -0.000923753058897583
1.7365553125E-07, -0.00119629072556351
1.73657484375E-07, -0.000709406518479265
1.736594375E-07, -0.00100700475977738
1.73661390625E-07, -0.00118673138060662
1.7366334375E-07, -0.00102746773395194
1.73665296875E-07, -0.00121387483598994
1.7366725E-07, -0.00137841669146999
1.73669203125E-07, -0.00104636601887835
1.7367115625E-07, -0.000956918666385751
1.73673109375E-07, -0.00112885762216374
1.736750625E-07, -0.00106977423519412
1.73677015625E-07, -0.000987210058197628
1.7367896875E-07, -0.00105542738398525
1.73680921875E-07, -0.000943665387187092
1.73682875E-07, -0.000949883196205839
1.73684828125E-07, -0.00127271628799129
1.7368678125E-07, -0.00110202503213597
1.73688734375E-07, -0.00126441262641088
1.736906875E-07, -0.00115137039694879
1.73692640625E-07, -0.00114116485845753
1.7369459375E-07, -0.00132929227705948
1.73696546875E-07, -0.00132412052182929
1.736985E-07, -0.00101021001885909
1.73700453125E-07, -0.00140801958584846
1.7370240625E-07, -0.00136410631905047
1.73704359375E-07, -0.00105856658918079
1.737063125E-07, -0.00118961772644088
1.73708265625E-07, -0.00113922765353494
1.7371021875E-07, -0.00107622616823408
1.73712171875E-07, -0.00118051951433122
1.73714125E-07, -0.00101555726798367
1.73716078125E-07, -0.00140039807535639
1.7371803125E-07, -0.00130105436216851
1.73719984375E-07, -0.00114963127269287
1.737219375E-07, -0.000943142147944995
1.73723890625E-07, -0.00135699599896839
1.7372584375E-07, -0.00120152805721597
1.73727796875E-07, -0.00165274379540873
1.7372975E-07, -0.0012612290480406
1.73731703125E-07, -0.00139109352923285
1.7373365625E-07, -0.00129958652368236
1.73735609375E-07, -0.00147729039842299
1.737375625E-07, -0.00115844253013176
1.73739515625E-07, -0.00108556530225436
1.7374146875E-07, -0.00172152806730704
1.73743421875E-07, -0.00161929727722429
1.73745375E-07, -0.00146730054930042
1.73747328125E-07, -0.00162868390566495
1.7374928125E-07, -0.00152832829697514
1.73751234375E-07, -0.0011414711797386
1.737531875E-07, -0.00121913487877836
1.73755140625E-07, -0.00140285029901892
1.7375709375E-07, -0.00132781768364998
1.73759046875E-07, -0.00178125134372286
1.73761E-07, -0.00158938202306956
1.73762953125E-07, -0.00145616595289656
1.7376490625E-07, -0.00151283731188215
1.73766859375E-07, -0.00162676417975786
1.737688125E-07, -0.00127562503080853
1.73770765625E-07, -0.00149821410524506
1.7377271875E-07, -0.00157715726778518
1.73774671875E-07, -0.00165968554254401
1.73776625E-07, -0.00159150473266805
1.73778578125E-07, -0.00173045913536193
1.7378053125E-07, -0.00144848580285534
1.73782484375E-07, -0.00182241091520132
1.737844375E-07, -0.00199539548750011
1.73786390625E-07, -0.00218137900363059
1.7378834375E-07, -0.00162715480184402
1.73790296875E-07, -0.00130558409380773
1.7379225E-07, -0.00179609182487667
1.73794203125E-07, -0.00186183570393535
1.7379615625E-07, -0.00179474475166958
1.73798109375E-07, -0.00161820550950791
1.738000625E-07, -0.00208299198964189
1.73802015625E-07, -0.00196800363753745
1.7380396875E-07, -0.00183228978943884
1.73805921875E-07, -0.00180513186031042
1.73807875E-07, -0.00209482971080445
1.73809828125E-07, -0.00189770532485666
1.7381178125E-07, -0.00188807716902901
1.73813734375E-07, -0.00193852948650297
1.738156875E-07, -0.00181333945595737
1.73817640625E-07, -0.00222464933728545
1.7381959375E-07, -0.00218301987496344
