File Format, WaveformXYValues
Format Version, 1
Instrument, N1045A,04F,LOJ
SwVersion, A.06.71.21
SerialNumber, MY56260108
Date, 11/29/2023 14:13:19 GMT+08:00

Source Name, Channel 1A

Points, 2048
Signal Type, Unspecified
Channel Bandwidth, 2E+10
Channel Noise, 6.66857143682292E-05
X Units, Second
Y Units, Volt
Data, 
1.73636E-07, -0.0012228813850674
1.73637953125E-07, -0.000906150588319669
1.7363990625E-07, -0.00110676540928309
1.73641859375E-07, -0.00131507049738316
1.736438125E-07, -0.00103493099354806
1.73645765625E-07, -0.00119180995869526
1.7364771875E-07, -0.00118557658732237
1.73649671875E-07, -0.00123186131500753
1.73651625E-07, -0.00110147414746124
1.73653578125E-07, -0.00159570236429972
1.7365553125E-07, -0.00124716718445888
1.73657484375E-07, -0.00159998232987043
1.736594375E-07, -0.00152717621631195
1.73661390625E-07, -0.00127152548461961
1.7366334375E-07, -0.00138106526646396
1.73665296875E-07, -0.00160648169711735
1.7366725E-07, -0.00146264528034324
1.73669203125E-07, -0.00133672005416233
1.7367115625E-07, -0.0011386329517959
1.73673109375E-07, -0.001408784588177
1.736750625E-07, -0.00133709015732853
1.73677015625E-07, -0.00113711457478473
1.7367896875E-07, -0.00142980929782088
1.73680921875E-07, -0.00121581655679373
1.73682875E-07, -0.00100721172605334
1.73684828125E-07, -0.00155942575802634
1.7368678125E-07, -0.00166781249479101
1.73688734375E-07, -0.00140635943489015
1.736906875E-07, -0.00141592039068906
1.73692640625E-07, -0.00138605473743183
1.7369459375E-07, -0.00148737307847604
1.73696546875E-07, -0.00138018632204668
1.736985E-07, -0.00156178658022697
1.73700453125E-07, -0.00152443244781559
1.7370240625E-07, -0.00139528670054784
1.73704359375E-07, -0.00155353259518261
1.737063125E-07, -0.00143067790937305
1.73708265625E-07, -0.00167963016525493
1.7371021875E-07, -0.00128316512519096
1.73712171875E-07, -0.00136313881006054
1.73714125E-07, -0.00156600337023428
1.73716078125E-07, -0.00157983591755415
1.7371803125E-07, -0.00141442198113283
1.73719984375E-07, -0.00154568586087161
1.737219375E-07, -0.00174961459509947
1.73723890625E-07, -0.00153099729219985
1.7372584375E-07, -0.00175035070707812
1.73727796875E-07, -0.001770896755963
1.7372975E-07, -0.0018289404854588
1.73731703125E-07, -0.00139688360267627
1.7373365625E-07, -0.00188137331382215
1.73735609375E-07, -0.00158452765392564
1.737375625E-07, -0.00175001627117641
1.73739515625E-07, -0.00172222138312722
1.7374146875E-07, -0.00184444104025764
1.73743421875E-07, -0.00152053369823558
1.73745375E-07, -0.00158595044359505
1.73747328125E-07, -0.00172591884008313
1.7374928125E-07, -0.00158703800115127
1.73751234375E-07, -0.00162931536451205
1.737531875E-07, -0.00173579261488173
1.73755140625E-07, -0.00143319933266973
1.7375709375E-07, -0.00193196606230917
1.73759046875E-07, -0.00191752528305543
1.73761E-07, -0.00186153998117924
1.73762953125E-07, -0.00172912810413244
1.7376490625E-07, -0.0020737516279215
1.73766859375E-07, -0.00210239188122827
1.737688125E-07, -0.00184556497256773
1.73770765625E-07, -0.00183671745417424
1.7377271875E-07, -0.00175065328139111
1.73774671875E-07, -0.00167414040982759
1.73776625E-07, -0.00160434293353814
1.73778578125E-07, -0.00214942146740578
1.7378053125E-07, -0.00193874853132641
1.73782484375E-07, -0.00189650845886068
1.737844375E-07, -0.00174622605793001
1.73786390625E-07, -0.00200622164222743
1.7378834375E-07, -0.00196241005667307
1.73790296875E-07, -0.00184142202845494
1.7379225E-07, -0.00229861994234235
1.73794203125E-07, -0.00226346083204514
1.7379615625E-07, -0.00199989039240658
1.73798109375E-07, -0.00213408367957056
1.738000625E-07, -0.00198608165225983
1.73802015625E-07, -0.00228545872123484
1.7380396875E-07, -0.00217075212069233
1.73805921875E-07, -0.00225509472572537
1.73807875E-07, -0.00200501560356455
1.73809828125E-07, -0.00196000020603621
1.7381178125E-07, -0.00206075027261624
1.73813734375E-07, -0.00174161888653566
1.738156875E-07, -0.00219474234368221
1.73817640625E-07, -0.00197943711476314
1.7381959375E-07, -0.00240563207920802
