File Format, WaveformXYValues
Format Version, 1
Instrument, N1045A,04F,LOJ
SwVersion, A.06.71.21
SerialNumber, MY56260108
Date, 11/29/2023 13:42:53 GMT+08:00

Source Name, Channel 1A

Points, 2048
Signal Type, Unspecified
Channel Bandwidth, 2E+10
Channel Noise, 6.66857143682292E-05
X Units, Second
Y Units, Volt
Data, 
1.73636E-07, -0.00143226907014937
1.73637953125E-07, -0.00101407484350538
1.7363990625E-07, -0.00154914602183259
1.73641859375E-07, -0.00147113344267882
1.736438125E-07, -0.00146126893584332
1.73645765625E-07, -0.00135770398175044
1.7364771875E-07, -0.00111562817713565
1.73649671875E-07, -0.00126811710782193
1.73651625E-07, -0.00168570800953876
1.73653578125E-07, -0.00128902478786897
1.7365553125E-07, -0.00140944086196951
1.73657484375E-07, -0.00142503994539718
1.736594375E-07, -0.0012184547401748
1.73661390625E-07, -0.00123178970320934
1.7366334375E-07, -0.00121017399168244
1.73665296875E-07, -0.00138737102301021
1.7366725E-07, -0.00124810802066589
1.73669203125E-07, -0.00118236998281515
1.7367115625E-07, -0.00173960218441894
1.73673109375E-07, -0.00169331598228191
1.736750625E-07, -0.0014792648320468
1.73677015625E-07, -0.00157451043175594
1.7367896875E-07, -0.00130338016484773
1.73680921875E-07, -0.00190886394045555
1.73682875E-07, -0.00133425604497806
1.73684828125E-07, -0.00172470570069945
1.7368678125E-07, -0.00111652109459873
1.73688734375E-07, -0.001746741476049
1.736906875E-07, -0.00148987837155333
1.73692640625E-07, -0.00145727606590183
1.7369459375E-07, -0.00132577823937373
1.73696546875E-07, -0.0015664770725827
1.736985E-07, -0.0015013622471436
1.73700453125E-07, -0.00161635604894521
1.7370240625E-07, -0.00168059974722463
1.73704359375E-07, -0.00140865979508798
1.737063125E-07, -0.00142768268281035
1.73708265625E-07, -0.00136126300044729
1.7371021875E-07, -0.0016701801172341
1.73712171875E-07, -0.00136372383396619
1.73714125E-07, -0.0014478987632531
1.73716078125E-07, -0.00175149345205273
1.7371803125E-07, -0.00174013890448481
1.73719984375E-07, -0.0016858188364723
1.737219375E-07, -0.00179283602670951
1.73723890625E-07, -0.00196990969725389
1.7372584375E-07, -0.0015340388637655
1.73727796875E-07, -0.00118344588473582
1.7372975E-07, -0.00210725731437493
1.73731703125E-07, -0.00192355628791066
1.7373365625E-07, -0.00141732049312276
1.73735609375E-07, -0.00157337387571998
1.737375625E-07, -0.00155815833073428
1.73739515625E-07, -0.00149505138658245
1.7374146875E-07, -0.00193995555071296
1.73743421875E-07, -0.00184371129125914
1.73745375E-07, -0.00179961974580141
1.73747328125E-07, -0.00206194106656219
1.7374928125E-07, -0.00178530781768164
1.73751234375E-07, -0.00144595190653679
1.737531875E-07, -0.00171683825644302
1.73755140625E-07, -0.00203397219614748
1.7375709375E-07, -0.00197615034705202
1.73759046875E-07, -0.00181399502737092
1.73761E-07, -0.00179366378270751
1.73762953125E-07, -0.00141544529779027
1.7376490625E-07, -0.00165862821985035
1.73766859375E-07, -0.00142102829296336
1.737688125E-07, -0.00158050859547598
1.73770765625E-07, -0.00148767180108588
1.7377271875E-07, -0.00191683722379241
1.73774671875E-07, -0.00201431384593687
1.73776625E-07, -0.00185521724395145
1.73778578125E-07, -0.00178438159523456
1.7378053125E-07, -0.00194133627370051
1.73782484375E-07, -0.0016736929256357
1.737844375E-07, -0.00168806945039138
1.73786390625E-07, -0.00212967326105512
1.7378834375E-07, -0.0020458399393743
1.73790296875E-07, -0.00168717630187958
1.7379225E-07, -0.00172458212878634
1.73794203125E-07, -0.00156694201645992
1.7379615625E-07, -0.00167734611747542
1.73798109375E-07, -0.00199740139336695
1.738000625E-07, -0.00201297345845743
1.73802015625E-07, -0.00197031292371454
1.7380396875E-07, -0.00203327609024431
1.73805921875E-07, -0.00218486627375613
1.73807875E-07, -0.00197434343420844
1.73809828125E-07, -0.00185956511293813
1.7381178125E-07, -0.00196766148165089
1.73813734375E-07, -0.00189861152279708
1.738156875E-07, -0.00199849346023574
1.73817640625E-07, -0.00211181969940615
1.7381959375E-07, -0.00223789767885743
