File Format, WaveformXYValues
Format Version, 1
Instrument, N1045A,04F,LOJ
SwVersion, A.06.71.21
SerialNumber, MY56260108
Date, 11/29/2023 14:03:48 GMT+08:00

Source Name, Channel 1A

Points, 2048
Signal Type, Unspecified
Channel Bandwidth, 2E+10
Channel Noise, 6.66857143682292E-05
X Units, Second
Y Units, Volt
Data, 
1.73636E-07, -0.0013410182772179
1.73637953125E-07, -0.000762370610690451
1.7363990625E-07, -0.000833781149735083
1.73641859375E-07, -0.00161225943931264
1.736438125E-07, -0.00165408601241526
1.73645765625E-07, -0.00175598745152619
1.7364771875E-07, -0.0014467222809193
1.73649671875E-07, -0.00110169778270923
1.73651625E-07, -0.00142312212420518
1.73653578125E-07, -0.0011354657425666
1.7365553125E-07, -0.00152082160796076
1.73657484375E-07, -0.00120371130467007
1.736594375E-07, -0.000897224954744425
1.73661390625E-07, -0.000759904226430658
1.7366334375E-07, -0.00142216974865394
1.73665296875E-07, -0.00182440060180792
1.7366725E-07, -0.00145684775400977
1.73669203125E-07, -0.000940093644757816
1.7367115625E-07, -0.00104837478621831
1.73673109375E-07, -0.00148186467738774
1.736750625E-07, -0.00114093852415363
1.73677015625E-07, -0.000994917942856843
1.7367896875E-07, -0.00119916783805853
1.73680921875E-07, -0.00126001435137703
1.73682875E-07, -0.00113231063350522
1.73684828125E-07, -0.00133678643130539
1.7368678125E-07, -0.00148776915838188
1.73688734375E-07, -0.00138159564725085
1.736906875E-07, -0.00160667653198699
1.73692640625E-07, -0.00113321612517431
1.7369459375E-07, -0.00190609982754584
1.73696546875E-07, -0.00155567275191513
1.736985E-07, -0.00142674229748502
1.73700453125E-07, -0.00160182048621117
1.7370240625E-07, -0.0017387835476782
1.73704359375E-07, -0.00215866715846442
1.737063125E-07, -0.00179365367939449
1.73708265625E-07, -0.00120857467532751
1.7371021875E-07, -0.000724476748570587
1.73712171875E-07, -0.00139978583214661
1.73714125E-07, -0.00148706960686425
1.73716078125E-07, -0.00171276328044463
1.7371803125E-07, -0.00143288929877094
1.73719984375E-07, -0.00147858787772843
1.737219375E-07, -0.00194937257151435
1.73723890625E-07, -0.00163390448180219
1.7372584375E-07, -0.00139980924301197
1.73727796875E-07, -0.0016483772623321
1.7372975E-07, -0.00115993898650491
1.73731703125E-07, -0.00148056684306932
1.7373365625E-07, -0.00163149267834249
1.73735609375E-07, -0.00208729959591281
1.737375625E-07, -0.00132152959609288
1.73739515625E-07, -0.000847617705693858
1.7374146875E-07, -0.00191044495140327
1.73743421875E-07, -0.00175525631953908
1.73745375E-07, -0.00183922012042805
1.73747328125E-07, -0.00143573125342719
1.7374928125E-07, -0.00141330349682927
1.73751234375E-07, -0.00144575825956186
1.737531875E-07, -0.00201244948018121
1.73755140625E-07, -0.00242161220469041
1.7375709375E-07, -0.00154508517382608
1.73759046875E-07, -0.00206424757902514
1.73761E-07, -0.00129013447783265
1.73762953125E-07, -0.00172708512540381
1.7376490625E-07, -0.00195924827084659
1.73766859375E-07, -0.00133790826364491
1.737688125E-07, -0.00140703255761405
1.73770765625E-07, -0.00172353970892242
1.7377271875E-07, -0.00223715815768413
1.73774671875E-07, -0.00212144345807042
1.73776625E-07, -0.00154876973236134
1.73778578125E-07, -0.00172025724734479
1.7378053125E-07, -0.00195938486463734
1.73782484375E-07, -0.00209727718539087
1.737844375E-07, -0.00143725907693628
1.73786390625E-07, -0.0020606864557532
1.7378834375E-07, -0.00147505990530301
1.73790296875E-07, -0.00166443744742253
1.7379225E-07, -0.00170223666760203
1.73794203125E-07, -0.00248068820269548
1.7379615625E-07, -0.00174873673543281
1.73798109375E-07, -0.00184384283466783
1.738000625E-07, -0.00174262063009853
1.73802015625E-07, -0.0018848484254886
1.7380396875E-07, -0.00215688707382212
1.73805921875E-07, -0.00186624363555856
1.73807875E-07, -0.00233795241574075
1.73809828125E-07, -0.00186565833168467
1.7381178125E-07, -0.00262822696378163
1.73813734375E-07, -0.00260916460623903
1.738156875E-07, -0.00210323601099954
1.73817640625E-07, -0.00232382122492581
1.7381959375E-07, -0.00255865918575012
